w1,w2,w3,w4
ฝ่ายองค์พระอภัยวิไลลักษณ์,ไม่สิ้นรักวัณฬามารศรี,คิดจะพาไปอยู่ร่วมบูรี,เกรงสุวรรณมาลีจะมิยอม
ดูผิวพรรณวัณฬาผิดกว่าเก่า,พระพักตร์เศร้าโศกรูปก็ซูบผอม,ยิ่งทอดทิ้งยิ่งจะตรมอารมณ์ตรอม,จะหายหอมดินถนันเพราะรัญจวน
จะปราศรัยไม่ถนัดให้ขัดข้อง,พระยิ้มย่องตอบความทรามสงวน,เวลารุ่งพรุ่งนี้พี่จะชวน,ไปชมสวนเพชรนิลดังจินดา
แล้วแลดูสุมาลีทำทีหึง,เกรงใจจึงตรองตรึกเป็นปรึกษา,จะหยุดพักสักสองสามเวลา,ให้โยธาชื่นทั่วทุกตัวคน
แล้วเลิกทัพกลับไปเมืองรมจักร,เสกหลานรักร่วมชีวาสถาผล,เหมือนตัดห่วงบ่วงหลังสิ้นกังวล,จะได้พ้นทุกข์ร้อนนอนสำราญ
พี่จากไปใจจริงไม่ทิ้งขว้าง,พอว่างว่างวายธุระจะมาหา,ฝ่ายโฉมยงองค์ละเวงเกรงบัญชา,กลั้นน้ำตาตอบรสพจมาน
ได้พึงบุญทูลกระหม่อมจอมกษัตริย์,ดังชั้นฉัตรกั้นเกศประเทศสถาน,ฤกษ์ใดดีวิวาห์ปรึกษาการ,โปรดให้ฉานทราบความจะตามไป
เป็นสัจจังหวังจิตสนิทสนอง,ตามทำนองน้ำเนื้อในเชื้อไข,แม้ลังกาธานีไม่มีภัย,จะตามไปธานีกับพี่นาง
ขอเป็นน้องรองบาทเหมือนมาดมุ่ง,โปรดบำรุงรับสัตย์อย่าขัดขวาง,แม้ทุกข์โศกโรคภัยถึงไกลทาง,ให้ทราบบ้างน้องจะได้เวียนไปเยือน
ฝ่ายสุวรรณมาลีปรานีสนอง,สงสารน้องหาไหนจะได้เหมือน,จะรักใคร่ให้สนิทไม่บิดเบือน,ประสาเพื่อนผู้หญิงไม่ทิ้งกัน
จริงจริงนะจะใคร่ได้แม่ไปด้วย,จะได้ช่วยว่ากล่าวฝูงสาวสรรค์,สาพิภักดิ์รักองค์พระทรงธรรม์,ไม่เดียดฉันท์โฉมยงอย่าสงกา
แม่ทรงครรภ์รัญจวนประชวรไฉน,พี่จะได้ฟูมฟักเฝ้ารักษา,ด้วยลูกเจ้าเล่าก็น้องของธิดา,ไม่ฉันทาทิ้งขว้างให้ห่างไกล
ไม่โกรธขึ้งหึงหวงล่อลวงน้อง,อย่าเศร้าหมองหมางจิตคิดไฉน,จะร่วมรู้คู่ชีวิตร่วมจิตใจ,เชิญแม่ไปบูรีกับพี่ยา
นางละเวงเกรงตอบให้ชอบโสต,ซึ่งทรงโปรดน้องรักคุณหนักหนา,แม้มิกีดรีตฝรั่งในลังกา,จะอุส่าห์ตามปองสนองคุณ
ด้วยบรรดาฝรั่งสิ้นทั้งหลาย,ทั้งหญิงชายมีบุตรได้อุดหนุน,เฝ้ากล่อมเกลี้ยงเลี้ยงรักษาด้วยการุญ,ครั้นสิ้นบุญแม่พ่อมรณา
