wak,syllables,flag,guess,a,b,c
อยู่เก๋งใหญ่ท้ายบาหลีกับศรีสุวรรณ,10,10 syllables — likely shatter/miscount,อยู่เก๋งใหญ่ท้ายบาหลีกับศรีสุวรรณ,,,
แสนวิตกเต็มคิดพิศดูผ้า,9,word straddles a beat boundary,แสนวิตก | เต็มคิดพิศดู | ผ้า,,,
ลงเอนอิงพิงเอกเขนกเขนย,9,word straddles a beat boundary,ลงเอนอิง | พิงเอกเขนก | เขนย,,,
เที่ยวตรวจดูหมู่พหลพลไพร่,8,word straddles a beat boundary,เที่ยวตรวจดู | หมู่พหล | พลไพร่,,,
นุชนาฏนวลน้องอย่าหมองหมาง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",นุชนาฏนวล | น้องอย่า | หมองหมาง,,,
พระหลงไล่เลี้ยวลัดสกัดสแกง,9,word straddles a beat boundary,พระหลงไล่ | เลี้ยวลัดสกัด | สแกง,,,
จะกล่าวฝ่ายอุศเรนเกณฑ์ยกทัพ,10,10 syllables — likely shatter/miscount,จะกล่าวฝ่ายอุศเรนเกณฑ์ยกทัพ,,,
แล้วเลี้ยงเหล้าเมาตึงเต็มกำลัง,7,"7 syllables — ambiguous, [3,2,2] is only a guess",แล้วเลี้ยงเหล้า | เมาตึง | เต็มกำลัง,,,
จึงตรัสสั่งสารวัดหัศเกน,8,word straddles a beat boundary,จึงตรัสสั่ง | สารวัด | หัศเกน,,,
กลับมาแจ้งว่าเรือใหญ่นั้นไคลคลา,10,10 syllables — likely shatter/miscount,กลับมาแจ้งว่าเรือใหญ่นั้นไคลคลา,,,
ฝ่ายพระอภัยมณีศรีสุวรรณ,9,4-syllable word not at วรรค edge,ฝ่ายพระอภัยมณีศรีสุวรรณ,,,
สงสารสุดอุศเรนครั้นรุ่งเช้า,10,10 syllables — likely shatter/miscount,สงสารสุดอุศเรนครั้นรุ่งเช้า,,,
เสียพระเพลาพลิกแพลงตะแคงข้าง,9,reading chosen by meter: เพลา 2->1,เสียพระเพลา | พลิกแพลง | ตะแคงข้าง,,,
อุศเรนเอนเอกเขนกคะเน,10,10 syllables — likely shatter/miscount,อุศเรนเอนเอกเขนกคะเน,,,
มาครั้งนี้ตีทัพอัปรา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",มาครั้งนี้ | ตีทัพ | อัปรา,,,
ถ้าดีแน่แล้วจะรักให้หนักหนา,10,10 syllables — likely shatter/miscount,ถ้าดีแน่แล้วจะรักให้หนักหนา,,,
ช้ากว่าอุศเรนเหลือด้วยเรือใหญ่,10,10 syllables — likely shatter/miscount,ช้ากว่าอุศเรนเหลือด้วยเรือใหญ่,,,
จะก่อเกี้ยวด้วยกระดาษไม่ปรารถนา,10,10 syllables — likely shatter/miscount,จะก่อเกี้ยวด้วยกระดาษไม่ปรารถนา,,,
ด้วยพากเพียรพยายามตามสมร,9,4-syllable word not at วรรค edge,ด้วยพากเพียรพยายามตามสมร,,,
มิได้คิดโหยกเหยกอุเบกขา,10,10 syllables — likely shatter/miscount,มิได้คิดโหยกเหยกอุเบกขา,,,
ให้ซื่อสุจริตจิตอย่าคิดไฉน,10,10 syllables — likely shatter/miscount,ให้ซื่อสุจริตจิตอย่าคิดไฉน,,,
เหมือนฟื้นฝอยหาตะเข็บให้เจ็บจิต,9,4-syllable word not at วรรค edge,เหมือนฟื้นฝอยหาตะเข็บให้เจ็บจิต,,,
พ่อให้แล้วทูลลากลับมาห้อง,9,word straddles a beat boundary,พ่อให้แล้ว | ทูลลากลับมา | ห้อง,,,
เดี๋ยวนี้แม่ก็กำชับให้กลับมา,10,10 syllables — likely shatter/miscount,เดี๋ยวนี้แม่ก็กำชับให้กลับมา,,,
ถ้าได้เชยแล้วจะชมให้สมสำนวน,11,11 syllables — likely shatter/miscount,ถ้าได้เชยแล้วจะชมให้สมสำนวน,,,
ศรีสุวรรณทรงพระสรวลชวนเจรจา,10,10 syllables — likely shatter/miscount,ศรีสุวรรณทรงพระสรวลชวนเจรจา,,,
กุมารชี้ว่าบิดรสุนทรแถลง,10,10 syllables — likely shatter/miscount,กุมารชี้ว่าบิดรสุนทรแถลง,,,
เห็นแต่เหล่าสาวสุรางค์นางน้อยน้อย,10,10 syllables — likely shatter/miscount,เห็นแต่เหล่าสาวสุรางค์นางน้อยน้อย,,,
สาวสุรางค์ทางชม้ายอายพระองค์,10,10 syllables — likely shatter/miscount,สาวสุรางค์ทางชม้ายอายพระองค์,,,
เหมือนนายหมวดตรวจพหลพลรบ,8,word straddles a beat boundary,เหมือนนายหมวด | ตรวจพหล | พลรบ,,,
ฝ่ายพระอภัยไล่ค้นเที่ยววนวก,9,word straddles a beat boundary,ฝ่ายพระอภัย | ไล่ค้น | เที่ยววนวก,,,
เมื่อยพระเพลาเข้าในห้องหมองอารมณ์,9,reading chosen by meter: เพลา 2->1,เมื่อยพระเพลา | เข้าในห้อง | หมองอารมณ์,,,
อึกทึกทอดรายทั้งซ้ายขวา,7,"7 syllables — ambiguous, [3,2,2] is only a guess",อึกทึกทอด | รายทั้ง | ซ้ายขวา,,,
