w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
ฝ่ายตาเฒ่า,สังฆราช,พระบาทหลวง,ให้แล่นล่วง,เลียบมหา,ชลาสินธุ์,ถึงเมืองไหน,ให้เข้า,อ่าวบุรินทร์,ประเทศถิ่น,แต่บรรดา,ชายสาคร,เอาเรื่องราว,ศาสนา,เที่ยวว่ากล่าว,ทุกแดนด้าว,ขึ้นไปตั้ง,แต่สั่งสอน,แต่เกลี้ยกล่อม,ได้เสร็จ,เจ็ดนคร,ทำเหมือนก่อน,คิดแต่การ,ข้างมารยา
เอาเรื่องราว,ศาสนา,เที่ยวว่ากล่าว,ทุกแดนด้าว,ขึ้นไปตั้ง,แต่สั่งสอน,แต่เกลี้ยกล่อม,ได้เสร็จ,เจ็ดนคร,ทำเหมือนก่อน,คิดแต่การ,ข้างมารยา,แม้นเมืองไหน,เขาไม่รับ,ไม่นับถือ,แกเขียนชื่อ,แช่งชัก,ไว้หนักหนา,ทำเป็นธง,ปักไว้,ชายคงคา,ใครไปมา,จะได้ดู,ให้รู้การ
แม้นเมืองไหน,เขาไม่รับ,ไม่นับถือ,แกเขียนชื่อ,แช่งชัก,ไว้หนักหนา,ทำเป็นธง,ปักไว้,ชายคงคา,ใครไปมา,จะได้ดู,ให้รู้การ,แล้วใช้ใบ,ไปทาง,ข้างพายัพ,แกบังคับ,ต้นหน,พลทหาร,ให้แล่นล่อง,หาในท้อง,ชโลธาร,กำหนดนาน,ตั้งแต่มา,ถึงห้าปี
จะกล่าวฝ่าย,มังคลา,นราราช,กับครูบาท,หลวงไป,ดั่งใจหวัง,อยู่ในท้าย,บาหลี,มู่ลี่บัง,ชวนกันนั่ง,ดูตำรา,ปรึกษากัน,คิดจะไป,ตีลังกา,ให้ปรากฏ,เฉลิมยศ,เอาให้ได้,ไอศวรรย์,เคยเป็นใหญ่,ในนิเวศน์,ขอบเขตคัน,คนทั้งนั้น,เลื่องลือ,นับถือกู
คิดจะไป,ตีลังกา,ให้ปรากฏ,เฉลิมยศ,เอาให้ได้,ไอศวรรย์,เคยเป็นใหญ่,ในนิเวศน์,ขอบเขตคัน,คนทั้งนั้น,เลื่องลือ,นับถือกู,มาตกอับ,ยับเยิน,ต้องเหินห่าง,เที่ยวอยู่กลาง,สาคร,จนอ่อนหู,แกนั่งตรึก,นอนตรอง,หาช่องคู,พระเยซู,ช่วยดำรง,ให้คงคืน
มาตกอับ,ยับเยิน,ต้องเหินห่าง,เที่ยวอยู่กลาง,สาคร,จนอ่อนหู,แกนั่งตรึก,นอนตรอง,หาช่องคู,พระเยซู,ช่วยดำรง,ให้คงคืน,จะได้ตั้ง,ศาสนา,ให้ผาสุก,บรรเทาทุกข์,ในอุรา,ไม่ฝ่าฝืน,จะกำจัด,ไพรี,ตีเอาคืน,จับแต่พื้น,เผ่าพงศ์,วงศ์อภัย
เรือก็แล่น,มาในทาง,กลางสมุทร,ไม่ยั้งหยุด,เลียบมาข้าง,หว่างสิงขร,ลมก็ส่ง,ตรงไป,ใกล้นคร,เห็นสันดอน,โรมพัฒน์,สวัสดี,ฝ่ายต้นหน,คนท้าย,ก็บ่ายเข้า,พอรุ่งเช้า,เรียกหา,กะลาสี,ได้ซาใบ,ทอดท่า,หน้าบุรี,เสียงอึงมี่,ทอดสมอ,ลดช่อใบ
ข้าพเจ้า,ออกไปถาม,ได้ความชัด,มาโปรดสัตว์,แสดงเหตุ,เทศนา,ให้อยู่เย็น,เป็นสุข,ทุกทิวา,ไม่ปรารถ,นาเงินทอง,ของผู้ใด,นายด่านฟัง,สั่งเสมียน,ให้เขียนบอก,แล้วคัดลอก,ความลง,ไม่สงสัย,ประทับตรา,พร้อมกัน,ในทันใด,เรียกมาใช้,สั่งกำชับ,รับไปพลัน
นายด่านฟัง,สั่งเสมียน,ให้เขียนบอก,แล้วคัดลอก,ความลง,ไม่สงสัย,ประทับตรา,พร้อมกัน,ในทันใด,เรียกมาใช้,สั่งกำชับ,รับไปพลัน,แล้วรีบรัด,อัสดง,ให้ถอนถีบ,พลางเร่งรีบ,เข้าไปถึง,ไอศวรรย์,เอาส่งให้,กรมท่า,เสนาพลัน,บอกสำคัญ,ทูลท้าว,เจ้านคร
เสนารับ,เรื่องราว,เข้านิเวศน์,คอยปิ่นเกศ,จะถวาย,ลายอักษร,ฝ่ายจอมเจ้า,นครินทร์,ปิ่นนคร,เสด็จจร,จากมนเทียร,วิเชียรพราย,ออกพระโรง,ท่ามกลาง,ขุนนางพร้อม,ประณตน้อม,คลี่สาร,อ่านถวาย,ให้ทราบเรื่อง,เบื้องต้น,ไปจนปลาย,โดยภิปราย,พระฝรั่ง,เมืองลังกา
