w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
พนักงาน,อ่านว่า,ข้าพระบาท,ทั้งสองราช,ธิดา,มารศรี,ตั้งอยู่เขา,เจ้าประจัญ,กันไพรี,เห็นได้ที,ข้าศึก,นึกทะนง,จึงใช้ให้,ย่องตอด,ลอดไปจับ,ได้นายทัพ,สามพราหมณ์,ตามประสงค์,ยังพี่น้อง,สองกษัตริย์,ขัตติย์วงศ์,จะจับส่ง,มาให้เสร็จ,สำเร็จการ
จึงใช้ให้,ย่องตอด,ลอดไปจับ,ได้นายทัพ,สามพราหมณ์,ตามประสงค์,ยังพี่น้อง,สองกษัตริย์,ขัตติย์วงศ์,จะจับส่ง,มาให้เสร็จ,สำเร็จการ,แต่โอรส,พระอภัย,มิได้หลับ,กลับล้อม,จับย่องตอด,ยอดทหาร,มีฤทธิ์เดช,เวทมนตร์,แล้วทนทาน,ย่องตอดต้าน,ทานตี,ต้องหนีมนต์
แต่โอรส,พระอภัย,มิได้หลับ,กลับล้อม,จับย่องตอด,ยอดทหาร,มีฤทธิ์เดช,เวทมนตร์,แล้วทนทาน,ย่องตอดต้าน,ทานตี,ต้องหนีมนต์,จึงออกรบ,พบทัพ,รับปะทะ,รบชนะ,สงคราม,ถึงสามหน,ครั้นได้ที,ตีทัพ,ถึงอับจน,บังเกิดฝน,ลมกล้า,สลาตัน
จึงออกรบ,พบทัพ,รับปะทะ,รบชนะ,สงคราม,ถึงสามหน,ครั้นได้ที,ตีทัพ,ถึงอับจน,บังเกิดฝน,ลมกล้า,สลาตัน,ต้องถอยทัพ,กลับมา,รักษาด่าน,ประจำการ,เกณฑ์ตรวจ,กันกวดขัน,ข้าศึกอ้อม,ล้อมเขา,เจ้าประจัญ,ยังผ่อนผัน,คิดอ่าน,การสงคราม
นางละเวง,เกรงกริ่ง,ต้องนิ่งนึก,ฉลาดลึก,เหลือรู้,ท่านครูเฒ่า,จึงนบนอบ,ตอบคำ,ตามสำเนา,ข้าพเจ้า,ได้บำรุง,กรุงลังกา,ก็ตั้งจิต,คิดแต่,จะแก้เผ็ด,แทนสมเด็จ,บิตุเรศ,พระเชษฐา,อันองค์พระ,อภัย,แม้ได้มา,จะแล่เนื้อ,เกลือทา,ให้สาใจ
ก็ตั้งจิต,คิดแต่,จะแก้เผ็ด,แทนสมเด็จ,บิตุเรศ,พระเชษฐา,อันองค์พระ,อภัย,แม้ได้มา,จะแล่เนื้อ,เกลือทา,ให้สาใจ,ก็ขัดสน,จนอยู่,เป็นผู้หญิง,มีแต่สิ่ง,ซึ่งพระองค์,จะสงสัย,วิตกนัก,จักใคร่ล้วง,ดวงฤทัย,ถวายให้,เห็นจริง,ทุกสิ่งอัน
ฝ่ายโฉมยง,องค์ละเวง,กริ่งเกรงศึก,จึงว่านึก,ก็จะสม,อารมณ์หมาย,แต่หากว่า,ฆ่าพระ,อภัยตาย,ยังลูกชาย,กับน้อง,ทั้งสองคน,กับทั้งพราหมณ์,สามนาย,ก็ร้ายกาจ,เคยองอาจ,ออกศึก,ล้วนฝึกฝน,ชำนาญใน,ไตรเพท,ด้วยเวทมนตร์,ทั้งคงทน,แทงฟัน,ไม่บรรลัย
กับทั้งพราหมณ์,สามนาย,ก็ร้ายกาจ,เคยองอาจ,ออกศึก,ล้วนฝึกฝน,ชำนาญใน,ไตรเพท,ด้วยเวทมนตร์,ทั้งคงทน,แทงฟัน,ไม่บรรลัย,จะแค้นนัก,หักโหม,เข้าโรมรุก,ฉันนี้ทุกข์,ที่จะต้าน,ทานไม่ไหว,จะรับรอง,ป้องกัน,ทำฉันใด,จึงจะให้,ศึกเสร็จ,สำเร็จการ
ฝ่ายฝรั่ง,สังฆราช,พระบาทหลวง,จะดูท่วง,ทีศึก,ที่ฮึกหาญ,ชวนลูกสาว,เจ้าลังกา,ขึ้นปราการ,ตรวจหน้าด่าน,เชิงเทิน,เที่ยวเดินดู,เห็นทัพล้อม,พร้อมพหล,พลผลึก,กระหึมฮึก,โห่ลั่น,สนั่นหู,ทั้งหกค่าย,รายรอบ,ริมขอบคู,กระบวนปู,เปิดก้าม,ตามตำรา
อันพี่น้อง,สององค์,พงศ์กษัตริย์,อยู่ปรางค์รัตน์,ร่วมชีวา,มารศรี,จึงชุบเลี้ยง,เพียงพระ,ราชบุตรี,เสกเป็นที่,พระธิดา,ยุพาพาล,แล้วทูลถาม,ตามทำนอง,ว่ากองทัพ,จะรบรับ,หรือจะล่า,โยธาหาญ,จงออกโอษฐ์,โปรดตรัส,ดำรัสการ,ขอประทาน,แต่พอไป,ได้กราบทูล
พระอภัย,ไม่ชอบ,ตอบพระน้อง,อย่าขัดข้อง,เคืองขุ่น,ทำหุนหวน,ถึงผิดชอบ,ตอบคำ,ให้น้ำนวล,พอสมควร,คุณโทษ,จะโกรธไย,แล้วหยิบ,สารลานทอง,มาตรองตรึก,ทรงจารึก,สารา,อัชฌาสัย,ไม่พรายแพร่ง,แต่งตอบ,ตามชอบใจ,แล้วส่งให้,ทูตกลับ,ไปฉับพลัน
พระอนุ,ชาอาดูร,จึงทูลถาม,การสงคราม,คราวนี้,นี่กวดขัน,พระลักลอบ,ตอบนาง,ไปอย่างนั้น,กระหม่อมฉัน,ทั้งปวง,ไม่ล่วงรู้,ฉวยเพลี่ยงพลั้ง,ครั้งนี้,เป็นที่สุด,จะโทรมทรุด,เสียยศ,ให้อดสู,ทั้งเสียที,กระหม่อมฉัน,กตัญญู,ไม่ได้รู้,เรื่องสาร,รำคาญใจ
พระเชษฐา,ว่าเราตี,ด้วยฝีปาก,ไม่เหนื่อยยาก,โยธา,หามิได้,จึงแต่งตอบ,ปลอบนาง,เป็นทางใน,ด้วยเข้าใจ,กลศึก,ที่ลึกซึ้ง,เราห่างเหิน,เนิ่นนาน,ไม่พานพบ,จึงชวนรบ,ชะรอยจิต,จะคิดถึง,ที่ท้าทาย,ปลายคำ,จะรำพึง,เป็นเชิงหึง,เห็นจะรัก,หนักอุรา
เราห่างเหิน,เนิ่นนาน,ไม่พานพบ,จึงชวนรบ,ชะรอยจิต,จะคิดถึง,ที่ท้าทาย,ปลายคำ,จะรำพึง,เป็นเชิงหึง,เห็นจะรัก,หนักอุรา,ข้างพวกเจ้า,เล่าก็ชาย,นายทหาร,จะคิดการ,มิได้ห้าม,ตามประสา,เห็นอย่างไร,ไม่ห้าม,ตามอัชฌา,การของข้า,ข้าจะตอบ,ตามชอบใจ
ในสารา,ว่าพระองค์,ดำรงโลก,มาวิโยค,แยกน้องที่,ท้องสนาม,เสน่ห์นุช,สุจริต,สู้ติดตาม,ได้แต่ความ,โศกเศร้า,ทุกเช้าเย็น,แม่ยอดมิ่ง,ทิ้งสัตย์,เฝ้าจัดทัพ,มาตั้งรับ,พี่ต้องรบ,ใคร่พบเห็น,เจ้าตัดรัก,หักสวาท,ขาดกระเด็น,ไม่ยอมเข็น,ขืนใจ,เป็นไมตรี
แม่ยอดมิ่ง,ทิ้งสัตย์,เฝ้าจัดทัพ,มาตั้งรับ,พี่ต้องรบ,ใคร่พบเห็น,เจ้าตัดรัก,หักสวาท,ขาดกระเด็น,ไม่ยอมเข็น,ขืนใจ,เป็นไมตรี,จะรบพุ่ง,มุ่งหมาย,ทำลายล้าง,ไม่ขัดขวาง,ขวัญน้อง,อย่าหมองศรี,จะสู้ม้วย,ด้วยสวาท,แล้วชาตินี้,พรุ่งนี้พี่,จะไปหา,ให้ฆ่าฟัน
บาทหลวงว่า,ถ้าเขา,ได้เป่าปี่,พวกโยธี,กองทัพ,คงหลับใหล,แต่พวกเรา,เอาปรอท,หยอดหูไว้,ให้ถือไฟ,ฟางหญ้า,ทาน้ำมัน,กองดินปืน,ฟืนรอบ,เป็นขอบคอก,เอาเพลิงคลอก,โยธา,ให้อาสัญ,ถึงอยู่ปืน,ยืนยง,คงกระพัน,ก็เห็นมัน,จะไม่รอด,คงวอดวาย
บาทหลวงรับ,กลับมา,เวลาพลบ,ถึงหอรบ,เรียกฝ่าย,นายทหาร,นางละเวง,วัณฬา,ยุพาพาล,คิดรำคาญ,ขัดข้อง,ไม่คล่องใจ,ขึ้นประทับ,พลับพลา,ตรงหน้าป้อม,ดูไพร่พร้อม,พลรบ,ครบไสว,ทั้งสองนาง,ต่างนั่งระ,วังระไว,คอยช่วงใช้,ชิดองค์,นางนงคราญ
พระอภัย,เธอเข้ามา,ผวากอด,จนกายคอด,ขาดกระเด็น,ออกเป็นสอง,เธอรวบรัด,หัตถ์รับ,ประคับประคอง,ข้าร้องร้อง,รู้สึก,ก็นึกอาย,อัศจรรย์,ฝันเห็น,ไปเช่นนี้,จะเสียที,หรือจะสม,อารมณ์หมาย,แล้วตรัสถาม,สามสุดา,ตำราทาย,เคยทำนาย,บ้างหรือไม่,ช่วยให้พร
อัศจรรย์,ฝันเห็น,ไปเช่นนี้,จะเสียที,หรือจะสม,อารมณ์หมาย,แล้วตรัสถาม,สามสุดา,ตำราทาย,เคยทำนาย,บ้างหรือไม่,ช่วยให้พร,นางยุพา,ว่าเมื่ออยู่,กับครูเฒ่า,ได้เรียนเล่า,โฉลกตั้ง,พระสั่งสอน,ทายนิมิต,มีตำรา,พยากรณ์,ตามอักษร,ซึ่งสุบิน,จินตนา
ทั้งสามนาง,ต่างคน,ก็จนจิต,เป็นสุดคิด,สุดจะอาย,ชม้ายหนี,นางยุพา,ว่าอือ,หนังสือมี,พระบาลี,ให้สำหรับ,เมื่ออับจน,จึงฉีกเสื้อ,เครือปัก,ชักกระดาษ,เป็นลายลักษณ์,ศักราช,ชาติสิงหล,ว่าถึงยุค,ทุกภาษา,จะมาปน,ด้วยตั้งต้น,แต่ลูกสาว,เจ้าลังกา
จึงฉีกเสื้อ,เครือปัก,ชักกระดาษ,เป็นลายลักษณ์,ศักราช,ชาติสิงหล,ว่าถึงยุค,ทุกภาษา,จะมาปน,ด้วยตั้งต้น,แต่ลูกสาว,เจ้าลังกา,พระอภัย,อย่าได้หมาย,ทำร้ายเขา,จะสูญเผ่า,พงศ์ชาติ,พระศาสนา,เป็นคู่สร้าง,นางละเวง,วัณฬามา,ถึงไตรดา,ยุคแล้ว,ไม่แคล้วกัน
พระอภัย,อย่าได้หมาย,ทำร้ายเขา,จะสูญเผ่า,พงศ์ชาติ,พระศาสนา,เป็นคู่สร้าง,นางละเวง,วัณฬามา,ถึงไตรดา,ยุคแล้ว,ไม่แคล้วกัน,แม้บาทหลวง,ล่วงรู้,จะขู่ถาม,อย่าบอกความ,ว่าจะฆ่า,ให้อาสัญ,ผู้มีบุญ,ขุ่นหมอง,ช่วยป้องกัน,จะสืบพันธุ์,พงศ์กษัตริย์,สวัสดี
แม้บาทหลวง,ล่วงรู้,จะขู่ถาม,อย่าบอกความ,ว่าจะฆ่า,ให้อาสัญ,ผู้มีบุญ,ขุ่นหมอง,ช่วยป้องกัน,จะสืบพันธุ์,พงศ์กษัตริย์,สวัสดี,เมื่อแม่เลี้ยง,ได้ผัว,ตัวเป็นลูก,จงพันผูก,พึ่งพา,เป็นราศี,ตามวิสัย,ในจังหวัด,ปัถพี,อย่าถือผี,พวกฝรั่ง,เมืองลังกา
นางละเวง,เกรงฝรั่ง,สังฆราช,จะกริ้วกราด,โกรธงก,แล้วอกเอ๋ย,จึงตรัสถาม,ยุพา,ว่าทรามเชย,เจ้าก็เคย,อยู่มา,กับอาจารย์,จะควรฟัง,หนังสือ,ในมือเสื้อ,หรือจะเชื่อ,สังฆราช,อันอาจหาญ,ขอฟังคำ,รำภา,ตุลาการ,ช่วยว่าขาน,ขาดคำ,จะทำตาม
ฝ่ายพี่น้อง,สองนาง,ต่างคำนับ,ที่บังคับ,ควรฟัง,มีทั้งสาม,คือครูเฒ่า,เจ้าสุธา,บิดาปราม,ต้องทำตาม,ตัวจึง,ได้พึ่งพา,ประการหนึ่ง,ถึงที่,กลียุค,จะปราบทุก,เมืองน้อย,ร้อยภาษา,เป็นมนุษย์,สุดแต่ชื่อ,ให้ลือชา,พี่รำภา,เจ้าจะเห็น,เป็นอย่างไร
เมื่อต่อตี,ศรีสุวรรณ,ประจัญปล้ำ,แสนระยำ,ยังเว้น,แต่เป็นผัว,จะมีใหม่,ให้เป็นสอง,ก็หมองมัว,จึงครองตัว,ตั้งสัตย์ว่า,ภัสดา,เธอม้วยมอด,วอดวาย,จะตายด้วย,แม้ไม่ม้วย,หมายจะรบ,ไม่คบหา,แม้ตรัสใช้,ให้ประหาร,ผลาญชีวา,จะเชือดคอ,มรณา,กับสามี
เธอม้วยมอด,วอดวาย,จะตายด้วย,แม้ไม่ม้วย,หมายจะรบ,ไม่คบหา,แม้ตรัสใช้,ให้ประหาร,ผลาญชีวา,จะเชือดคอ,มรณา,กับสามี,พระแม่เจ้า,เล่าก็ยัง,กำลังสาว,ทุกไทท้าว,เธอนิยม,ประสมศรี,ฉวยเสียเมือง,เบื้องหน้า,จะราคี,เป็นสตรี,สำหรับ,จะอับอาย
พระแม่เจ้า,เล่าก็ยัง,กำลังสาว,ทุกไทท้าว,เธอนิยม,ประสมศรี,ฉวยเสียเมือง,เบื้องหน้า,จะราคี,เป็นสตรี,สำหรับ,จะอับอาย,พระอภัย,ให้สัตย์,จะตัดศึก,จงทรงตรึก,ตรองการ,ประมาณหมาย,แม้ลวงหลอก,คลอกเผา,เขาไม่ตาย,จะฉิบหาย,สิ้นทั้ง,เกาะลังกา
พระอภัย,ให้สัตย์,จะตัดศึก,จงทรงตรึก,ตรองการ,ประมาณหมาย,แม้ลวงหลอก,คลอกเผา,เขาไม่ตาย,จะฉิบหาย,สิ้นทั้ง,เกาะลังกา,อันหนังสือ,มือเสื้อ,คงเชื่อได้,ด้วยเขียนไว้,ก่อนกาล,นานหนักหนา,คำโบราณ,ท่านว่าคิด,ผิดตำรา,ไปเบื้องหน้า,จะลำบาก,ให้ยากเย็น
นางวัณฬา,ว่าจะสู้,เขาไม่ได้,เมื่อนานไป,ก็เป็นเครื่อง,จะเคืองเข็ญ,เพราะรบรุก,ฉุกเฉิน,เผอิญเป็น,ก็เหมือน,เช่นอกข้า,เมื่อหย่าทัพ,พระอภัย,ไล่ลัด,สกัดกั้น,หลบไม่ทัน,เธอก็โถม,เข้าโจมจับ,จึงลวงล่อ,ขอสัตย์,เธอตรัสรับ,ไปปลุกทัพ,โยธี,ได้หนีมา
