w1_a,w1_b,w1_c,w2_a,w2_b,w2_c,w3_a,w3_b,w3_c,w4_a,w4_b,w4_c,w5_a,w5_b,w5_c,w6_a,w6_b,w6_c,w7_a,w7_b,w7_c,w8_a,w8_b,w8_c
สำรวมจิต,กิจอย่าง,ทางกสิณ,เป็นสุดสิ้น,มุ่งมาด,ปรารถนา,ไม่โลภหลง,ปลงขันธ์,ด้วยปัญญา,สังขารา,อนิจจัง,ไม่ยั่งยืน,เทศนา,สอนสั่ง,คนทั้งนั้น,เป็นนิรันดร์,ทุกทิวา,ไม่ฝ่าฝืน,แต่บรรดา,อยู่ประจำ,ทุกค่ำคืน,คนทั้งหมื่น,มีศรัทธา,สมาทาน
เทศนา,สอนสั่ง,คนทั้งนั้น,เป็นนิรันดร์,ทุกทิวา,ไม่ฝ่าฝืน,แต่บรรดา,อยู่ประจำ,ทุกค่ำคืน,คนทั้งหมื่น,มีศรัทธา,สมาทาน,ตั้งอยู่ใน,ศีลห้า,ไม่ฆ่าสัตว์,มัธยัสถ์,ถือธรรม,กรรมฐาน,ที่ขอบวช,สวดสิกขา,สมาทาน,เป็นอาจารย์,ครัดเคร่ง,บำเพ็งเพียร
ตั้งอยู่ใน,ศีลห้า,ไม่ฆ่าสัตว์,มัธยัสถ์,ถือธรรม,กรรมฐาน,ที่ขอบวช,สวดสิกขา,สมาทาน,เป็นอาจารย์,ครัดเคร่ง,บำเพ็งเพียร,แต่ยังไม่,ได้กสิณ,มุนินทร์ใหม่,ด้วยว่าใจ,เจตนา,เป็นพาเหียร,ค่อยกำจัด,ตัดราค,คิดพากเพียร,ยังอาเกียรณ์,มิได้ล่วง,เพราะห่วงใย
แต่ยังไม่,ได้กสิณ,มุนินทร์ใหม่,ด้วยว่าใจ,เจตนา,เป็นพาเหียร,ค่อยกำจัด,ตัดราค,คิดพากเพียร,ยังอาเกียรณ์,มิได้ล่วง,เพราะห่วงใย,พระนักสิทธ์,ทรงสอน,ให้ผ่อนผัน,อย่าผูกพัน,นึกพะวง,มักหลงใหล,อันโลกีย์,นี้มันชั่ว,ตัวจัญไร,จะพาให้,เสียประโยชน์,โพธิญาณ
พระนักสิทธ์,ทรงสอน,ให้ผ่อนผัน,อย่าผูกพัน,นึกพะวง,มักหลงใหล,อันโลกีย์,นี้มันชั่ว,ตัวจัญไร,จะพาให้,เสียประโยชน์,โพธิญาณ,พระชี้แจง,แจ้งข้อ,บรมัตถ์,ในทางอรรถ,แก้ไข,หลายสถาน,ประชาชน,คนทั้งหมื่น,ต่างชื่นบาน,รับประทาน,ผ่อนผัน,ด้วยปัญญา
พระชี้แจง,แจ้งข้อ,บรมัตถ์,ในทางอรรถ,แก้ไข,หลายสถาน,ประชาชน,คนทั้งหมื่น,ต่างชื่นบาน,รับประทาน,ผ่อนผัน,ด้วยปัญญา,เวลานั้น,พระมุนี,ฤๅษีสิทธิ์,สำรวมกิจ,นึกถึงวงศ์,เผ่าพงศา,ไม่ได้ข่าว,คราวใคร,ในลังกา,พระอนุ,ชาลูกหลาน,ในว่านเครือ
เวลานั้น,พระมุนี,ฤๅษีสิทธิ์,สำรวมกิจ,นึกถึงวงศ์,เผ่าพงศา,ไม่ได้ข่าว,คราวใคร,ในลังกา,พระอนุ,ชาลูกหลาน,ในว่านเครือ,จะอยู่ดี,ปรีดิ์เปรม,เกษมสุข,หรือจะทุกข์,อย่างไรทั้ง,ใต้เหนือ,ถึงเจ็ดปี,ลูกหลาน,ในว่านเครือ,ไม่พบเชื้อ,เห็นวงศ์,พงศ์ตระกูล
จะอยู่ดี,ปรีดิ์เปรม,เกษมสุข,หรือจะทุกข์,อย่างไรทั้ง,ใต้เหนือ,ถึงเจ็ดปี,ลูกหลาน,ในว่านเครือ,ไม่พบเชื้อ,เห็นวงศ์,พงศ์ตระกูล,จึ่งลับไป,หลายปี,ไม่มีข่าว,ฟังเรื่องราว,เป็นอย่างไร,จึงหายสูญ,มิได้ปะ,สุริย์วงศ์,พงศ์ประยูร,หรือจะสูญ,ล้มตาย,วายชีวง
จึ่งลับไป,หลายปี,ไม่มีข่าว,ฟังเรื่องราว,เป็นอย่างไร,จึงหายสูญ,มิได้ปะ,สุริย์วงศ์,พงศ์ประยูร,หรือจะสูญ,ล้มตาย,วายชีวง,จำจะเข้า,ทางกสิณ,ดูถิ่นฐาน,พวกวงศ์วาน,ว่านเครือ,จะเหลือหลง,หรือสูญญาติ,ขาดแผ่นดิน,สิ้นชีวง,เสด็จตรง,เข้ากุฎี,ที่สำราญ
ทั้งลูกหลาน,ว่านเครือ,ในเชื้อไข,ก็อ่อนใจ,ยากแค้น,แสนถวิล,ไม่เป็นอัน,ไปมา,เที่ยวหากิน,พระทราบสิ้น,ทางธรรม,สำมดึงส์,จำจะต้อง,ไประงับ,ช่วยดับเข็ญ,จะได้เว้น,ชิงช่วง,ที่หวงหึง,เอาเรื่องเหตุ,เทศน์ธรรม,ให้รำพึง,ได้ลุถึง,ศุโข,มโหฬาร
